<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.02	17:10:00	23638.10	23661.10	23633.10	23655.10	343	0	50
2025.09.02	17:15:00	23654.10	23671.10	23641.10	23660.10	302	0	50
2025.09.02	17:20:00	23658.10	23675.10	23649.10	23650.10	266	0	50
2025.09.02	17:25:00	23649.10	23654.10	23635.10	23648.10	328	0	50
2025.09.02	17:30:00	23646.10	23649.10	23628.10	23635.10	287	0	50
2025.09.02	17:35:00	23635.10	23639.10	23606.10	23613.10	292	0	50
2025.09.02	17:40:00	23612.10	23615.10	23585.10	23587.10	298	0	50
2025.09.02	17:45:00	23587.10	23589.10	23557.10	23569.10	364	0	50
2025.09.02	17:50:00	23569.10	23577.10	23561.10	23569.10	269	0	50
2025.09.02	17:55:00	23569.10	23575.10	23561.10	23563.10	258	0	50
2025.09.02	18:00:00	23566.10	23574.10	23545.10	23546.10	265	0	50
2025.09.02	18:05:00	23544.10	23546.10	23506.10	23514.10	355	0	50
2025.09.02	18:10:00	23515.10	23519.10	23497.10	23504.10	315	0	50
2025.09.02	18:15:00	23505.10	23531.10	23504.10	23525.10	267	0	50
2025.09.02	18:20:00	23525.10	23526.10	23502.10	23510.10	293	0	50
2025.09.02	18:25:00	23510.10	23524.10	23510.10	23515.10	288	0	50
2025.09.02	18:30:00	23515.10	23527.10	23503.10	23504.10	361	0	50
2025.09.02	18:35:00	23505.10	23511.10	23485.10	23504.10	378	0	50
2025.09.02	18:40:00	23505.10	23509.10	23496.10	23504.10	232	0	50
2025.09.02	18:45:00	23503.10	23515.10	23499.10	23503.10	202	0	50
2025.09.02	18:50:00	23502.10	23504.10	23494.10	23502.10	207	0	50
2025.09.02	18:55:00	23501.10	23507.10	23488.10	23499.10	145	0	50
2025.09.02	19:00:00	23498.10	23514.10	23498.10	23504.10	168	0	50
2025.09.02	19:05:00	23505.10	23522.10	23504.10	23512.10	158	0	50
2025.09.02	19:10:00	23513.10	23534.10	23512.10	23533.10	129	0	50
2025.09.02	19:15:00	23533.10	23538.10	23529.10	23534.10	138	0	50
2025.09.02	19:20:00	23533.10	23537.90	23530.10	23531.10	134	0	50
2025.09.02	19:25:00	23532.10	23536.10	23527.10	23529.10	135	0	50
2025.09.02	19:30:00	23530.10	23533.10	23526.10	23527.10	138	0	50
2025.09.02	19:35:00	23528.10	23542.10	23524.10	23534.10	124	0	50
2025.09.02	19:40:00	23535.10	23543.10	23531.10	23534.10	102	0	50
2025.09.02	19:45:00	23533.10	23535.10	23517.10	23521.10	105	0	50
2025.09.02	19:50:00	23522.10	23534.10	23519.10	23534.10	95	0	50
2025.09.02	19:55:00	23535.10	23548.10	23535.10	23548.10	126	0	50
2025.09.02	20:00:00	23549.10	23553.10	23544.10	23549.10	121	0	50
2025.09.02	20:05:00	23551.10	23556.10	23546.10	23556.10	81	0	50
2025.09.02	20:10:00	23555.10	23556.10	23543.10	23547.10	114	0	50
2025.09.02	20:15:00	23546.10	23552.10	23542.10	23551.10	98	0	50
2025.09.02	20:20:00	23550.10	23558.10	23549.10	23557.10	60	0	50
2025.09.02	20:25:00	23558.10	23567.10	23556.10	23564.10	79	0	50
2025.09.02	20:30:00	23564.10	23586.10	23564.10	23585.10	82	0	50
2025.09.02	20:35:00	23584.10	23597.10	23581.10	23597.10	93	0	50
2025.09.02	20:40:00	23596.10	23601.10	23593.10	23600.10	108	0	50
2025.09.02	20:45:00	23599.10	23604.10	23595.10	23601.10	75	0	50
2025.09.02	20:50:00	23601.10	23606.10	23592.10	23593.10	116	0	50
2025.09.02	20:55:00	23593.10	23593.10	23580.10	23582.10	112	0	50
2025.09.02	21:00:00	23581.10	23592.10	23580.10	23582.10	91	0	50
2025.09.02	21:05:00	23583.10	23583.10	23573.10	23577.10	100	0	50
2025.09.02	21:10:00	23576.10	23583.10	23573.10	23576.10	113	0	50
2025.09.02	21:15:00	23578.10	23584.10	23575.10	23577.10	100	0	50
2025.09.02	21:20:00	23578.10	23586.10	23574.10	23581.10	110	0	50
2025.09.02	21:25:00	23579.10	23581.10	23575.10	23576.10	85	0	50
2025.09.02	21:30:00	23577.10	23583.10	23570.10	23570.10	125	0	50
2025.09.02	21:35:00	23571.10	23573.10	23565.30	23573.10	117	0	50
2025.09.02	21:40:00	23574.10	23576.10	23571.10	23576.10	82	0	50
2025.09.02	21:45:00	23575.10	23588.10	23575.10	23584.10	94	0	50
2025.09.02	21:50:00	23583.10	23601.10	23583.10	23595.10	154	0	50
2025.09.02	21:55:00	23594.10	23596.10	23585.10	23586.10	97	0	50
2025.09.02	22:00:00	23587.10	23596.10	23587.10	23592.10	127	0	50
2025.09.02	22:05:00	23591.10	23597.10	23590.10	23597.10	59	0	50
2025.09.02	22:10:00	23598.10	23598.10	23590.10	23590.10	95	0	50
2025.09.02	22:15:00	23590.10	23599.10	23588.10	23598.10	76	0	50
2025.09.02	22:20:00	23597.10	23605.10	23597.10	23604.10	73	0	50
2025.09.02	22:25:00	23603.10	23608.10	23599.10	23604.10	113	0	50
2025.09.02	22:30:00	23603.10	23611.10	23603.10	23605.10	118	0	50
2025.09.02	22:35:00	23604.10	23615.10	23602.10	23613.10	89	0	50
2025.09.02	22:40:00	23614.10	23619.10	23610.10	23611.10	90	0	50
2025.09.02	22:45:00	23610.10	23619.10	23606.10	23617.10	87	0	50
2025.09.02	22:50:00	23616.10	23627.10	23613.10	23615.10	153	0	50
2025.09.02	22:55:00	23614.10	23626.10	23614.10	23624.35	136	0	50
2025.09.02	23:00:00	23621.45	23628.45	23613.46	23614.46	248	0	780
2025.09.02	23:05:00	23615.46	23670.42	23614.46	23668.42	345	0	780
2025.09.02	23:10:00	23670.42	23673.44	23647.44	23654.44	313	0	780
2025.09.02	23:15:00	23655.44	23665.44	23647.44	23661.43	260	0	780
2025.09.02	23:20:00	23660.43	23667.43	23654.43	23661.43	198	0	780
2025.09.02	23:25:00	23662.43	23667.43	23655.43	23659.43	191	0	780
2025.09.02	23:30:00	23660.43	23660.43	23651.43	23656.43	95	0	780
2025.09.02	23:35:00	23657.43	23660.42	23652.43	23656.42	71	0	780
2025.09.02	23:40:00	23655.42	23659.42	23650.42	23659.42	69	0	780
2025.09.02	23:45:00	23660.42	23662.42	23657.42	23662.42	73	0	780
2025.09.02	23:50:00	23661.42	23668.42	23660.42	23668.42	60	0	780
2025.09.02	23:55:00	23667.42	23668.42	23661.42	23663.42	68	0	780
2025.09.03	03:15:00	23645.85	23657.95	23625.35	23657.45	106	0	180
2025.09.03	03:20:00	23656.95	23656.95	23640.95	23641.95	66	0	180
2025.09.03	03:25:00	23642.95	23654.95	23641.95	23652.95	42	0	180
2025.09.03	03:30:00	23652.95	23661.95	23646.55	23649.95	80	0	180
2025.09.03	03:35:00	23648.55	23653.95	23643.95	23653.95	48	0	180
2025.09.03	03:40:00	23653.95	23658.95	23650.55	23651.95	33	0	180
2025.09.03	03:45:00	23650.55	23652.95	23647.55	23652.95	42	0	180
2025.09.03	03:50:00	23652.95	23652.95	23647.95	23647.95	29	0	180
2025.09.03	03:55:00	23647.95	23654.95	23645.95	23653.95	28	0	180
2025.09.03	04:00:00	23652.95	23652.95	23643.95	23644.95	39	0	180
2025.09.03	04:05:00	23645.95	23645.95	23633.95	23645.55	38	0	180
2025.09.03	04:10:00	23646.55	23647.55	23642.55	23642.95	23	0	180
2025.09.03	04:15:00	23642.95	23644.95	23638.95	23640.95	59	0	180
2025.09.03	04:20:00	23640.95	23641.95	23633.95	23633.95	33	0	180
2025.09.03	04:25:00	23635.95	23641.95	23634.95	23639.95	27	0	180
2025.09.03	04:30:00	23640.95	23641.95	23634.95	23635.95	77	0	180
2025.09.03	04:35:00	23636.95	23636.95	23625.95	23631.35	55	0	180
2025.09.03	04:40:00	23631.35	23636.95	23627.95	23635.95	30	0	180
2025.09.03	04:45:00	23635.55	23640.95	23633.95	23638.95	46	0	180
2025.09.03	04:50:00	23637.55	23646.95	23637.55	23640.55	43	0	180
2025.09.03	04:55:00	23640.95	23641.95	23638.15	23641.95	27	0	180
2025.09.03	05:00:00	23641.95	23644.95	23635.55	23635.95	29	0	180
2025.09.03	05:05:00	23635.95	23635.95	23628.95	23628.95	33	0	180
2025.09.03	05:10:00	23628.95	23631.95	23626.95	23626.95	18	0	180
2025.09.03	05:15:00	23625.95	23634.95	23625.95	23633.95	26	0	180
2025.09.03	05:20:00	23634.95	23638.95	23634.95	23635.95	27	0	180
2025.09.03	05:25:00	23634.95	23637.95	23627.95	23628.95	27	0	180
2025.09.03	05:30:00	23627.95	23628.95	23614.95	23616.95	48	0	180
2025.09.03	05:35:00	23615.95	23618.95	23614.95	23617.95	19	0	180
2025.09.03	05:40:00	23617.95	23625.95	23614.95	23625.95	30	0	180
2025.09.03	05:45:00	23625.95	23627.95	23624.95	23626.95	29	0	180
2025.09.03	05:50:00	23624.95	23625.95	23623.95	23624.95	14	0	180
2025.09.03	05:55:00	23623.95	23625.95	23620.55	23625.95	31	0	180
2025.09.03	06:00:00	23624.95	23626.95	23621.55	23624.95	22	0	180
2025.09.03	06:05:00	23623.95	23626.95	23622.95	23624.95	24	0	180
2025.09.03	06:10:00	23623.95	23623.95	23617.95	23620.95	26	0	180
2025.09.03	06:15:00	23618.55	23623.55	23617.95	23623.55	20	0	180
2025.09.03	06:20:00	23624.95	23625.95	23622.15	23624.55	25	0	180
2025.09.03	06:25:00	23624.55	23624.55	23610.95	23614.95	26	0	180
2025.09.03	06:30:00	23615.95	23620.95	23613.55	23613.55	23	0	180
2025.09.03	06:35:00	23612.95	23614.55	23602.95	23602.95	34	0	180
2025.09.03	06:40:00	23598.95	23598.95	23572.55	23590.95	98	0	180
2025.09.03	06:45:00	23589.55	23592.55	23585.95	23590.95	49	0	180
2025.09.03	06:50:00	23589.95	23593.15	23588.95	23589.55	31	0	180
2025.09.03	06:55:00	23588.95	23592.95	23585.55	23590.95	33	0	180
2025.09.03	07:00:00	23591.95	23591.95	23582.95	23583.95	27	0	180
2025.09.03	07:05:00	23584.95	23591.95	23584.95	23588.95	33	0	180
2025.09.03	07:10:00	23589.95	23590.95	23581.95	23584.95	46	0	180
2025.09.03	07:15:00	23583.95	23585.95	23582.95	23585.95	32	0	180
2025.09.03	07:20:00	23585.95	23587.95	23582.95	23584.95	19	0	180
2025.09.03	07:25:00	23583.95	23588.15	23582.95	23587.55	17	0	180
2025.09.03	07:30:00	23588.95	23588.95	23582.95	23584.95	20	0	180
2025.09.03	07:35:00	23585.95	23585.95	23574.95	23574.95	25	0	180
2025.09.03	07:40:00	23576.55	23578.95	23572.55	23577.95	36	0	180
2025.09.03	07:45:00	23576.95	23578.95	23570.95	23574.95	27	0	180
2025.09.03	07:50:00	23574.55	23576.95	23574.55	23574.55	13	0	180
2025.09.03	07:55:00	23574.95	23578.95	23572.95	23573.95	24	0	180
2025.09.03	08:00:00	23576.95	23576.95	23569.95	23574.95	33	0	180
2025.09.03	08:05:00	23574.55	23574.55	23560.95	23568.95	77	0	180
2025.09.03	08:10:00	23568.95	23574.95	23567.95	23573.95	36	0	180
2025.09.03	08:15:00	23573.95	23578.95	23572.95	23577.95	24	0	180
2025.09.03	08:20:00	23578.95	23582.95	23570.95	23572.95	27	0	180
2025.09.03	08:25:00	23573.95	23573.95	23560.95	23568.95	37	0	180
2025.09.03	08:30:00	23569.95	23578.95	23569.95	23578.95	37	0	180
2025.09.03	08:35:00	23579.95	23585.95	23575.95	23583.95	39	0	180
2025.09.03	08:40:00	23582.95	23582.95	23574.95	23576.95	50	0	180
2025.09.03	08:45:00	23578.95	23583.95	23570.95	23570.95	50	0	180
2025.09.03	08:50:00	23571.95	23577.45	23561.95	23573.45	61	0	180
2025.09.03	08:55:00	23573.95	23574.95	23567.95	23571.95	39	0	180
2025.09.03	09:00:00	23570.95	23604.60	23569.95	23600.60	128	0	50
2025.09.03	09:05:00	23599.60	23614.60	23599.60	23609.60	85	0	50
2025.09.03	09:10:00	23610.60	23624.60	23608.60	23613.60	75	0	50
2025.09.03	09:15:00	23612.60	23612.60	23595.10	23602.10	96	0	50
2025.09.03	09:20:00	23601.10	23628.60	23601.10	23619.60	94	0	50
2025.09.03	09:25:00	23620.60	23630.60	23615.60	23629.60	73	0	50
2025.09.03	09:30:00	23630.60	23637.60	23628.60	23632.60	82	0	50
2025.09.03	09:35:00	23633.60	23635.60	23625.60	23629.60	60	0	50
2025.09.03	09:40:00	23628.60	23637.60	23623.60	23633.60	60	0	50
2025.09.03	09:45:00	23634.60	23635.60	23609.60	23615.60	96	0	50
2025.09.03	09:50:00	23614.60	23630.60	23609.60	23611.60	114	0	50
2025.09.03	09:55:00	23612.60	23626.60	23605.60	23620.60	132	0	50
2025.09.03	10:00:00	23619.60	23641.60	23603.60	23634.60	514	0	50
2025.09.03	10:05:00	23633.60	23633.60	23596.60	23602.60	319	0	50
2025.09.03	10:10:00	23601.60	23608.60	23580.40	23586.60	209	0	50
2025.09.03	10:15:00	23589.60	23598.60	23536.60	23539.60	307	0	50
2025.09.03	10:20:00	23540.60	23542.60	23515.10	23532.60	353	0	50
2025.09.03	10:25:00	23532.60	23564.60	23531.60	23547.60	282	0	50
2025.09.03	10:30:00	23548.60	23577.60	23529.60	23530.60	229	0	50
2025.09.03	10:35:00	23530.60	23568.60	23529.60	23543.60	208	0	50
2025.09.03	10:40:00	23542.60	23555.60	23525.60	23544.80	229	0	50
2025.09.03	10:45:00	23545.80	23570.80	23540.80	23558.60	171	0	50
2025.09.03	10:50:00	23556.60	23582.60	23551.60	23580.60	188	0	50
2025.09.03	10:55:00	23582.60	23592.60	23565.60	23579.60	184	0	50
2025.09.03	11:00:00	23577.60	23599.60	23569.60	23591.60	241	0	50
2025.09.03	11:05:00	23590.60	23617.60	23580.60	23617.60	165	0	50
2025.09.03	11:10:00	23617.60	23624.60	23604.60	23620.60	205	0	50
2025.09.03	11:15:00	23618.60	23621.60	23606.60	23620.60	187	0	50
2025.09.03	11:20:00	23621.60	23636.60	23616.60	23624.60	183	0	50
2025.09.03	11:25:00	23623.60	23632.60	23614.60	23630.60	131	0	50
2025.09.03	11:30:00	23629.60	23634.60	23613.60	23630.60	161	0	50
2025.09.03	11:35:00	23630.60	23635.60	23617.60	23630.60	147	0	50
2025.09.03	11:40:00	23629.60	23636.60	23623.60	23627.60	93	0	50
2025.09.03	11:45:00	23628.60	23646.60	23624.60	23645.60	110	0	50
2025.09.03	11:50:00	23646.60	23646.60	23628.60	23642.60	149	0	50
2025.09.03	11:55:00	23641.60	23645.60	23630.60	23631.60	172	0	50
2025.09.03	12:00:00	23632.60	23637.60	23618.60	23623.60	141	0	50
2025.09.03	12:05:00	23624.60	23625.60	23610.60	23614.60	150	0	50
2025.09.03	12:10:00	23615.60	23618.60	23601.60	23612.60	113	0	50
2025.09.03	12:15:00	23613.60	23633.60	23608.60	23632.60	113	0	50
2025.09.03	12:20:00	23633.60	23638.60	23630.60	23637.60	105	0	50
2025.09.03	12:25:00	23638.60	23641.60	23631.60	23632.60	65	0	50
2025.09.03	12:30:00	23631.60	23651.60	23626.60	23639.60	135	0	50
2025.09.03	12:35:00	23638.60	23651.60	23635.60	23650.60	123	0	50
2025.09.03	12:40:00	23651.60	23658.60	23639.60	23640.60	107	0	50
2025.09.03	12:45:00	23641.60	23651.60	23633.60	23649.60	129	0	50
2025.09.03	12:50:00	23650.60	23664.60	23648.60	23662.60	82	0	50
2025.09.03	12:55:00	23661.60	23671.60	23653.60	23669.60	92	0	50
2025.09.03	13:00:00	23668.60	23681.60	23666.60	23681.60	110	0	50
2025.09.03	13:05:00	23682.60	23688.60	23674.60	23678.60	79	0	50
2025.09.03	13:10:00	23679.60	23692.60	23674.60	23692.60	98	0	50
2025.09.03	13:15:00	23691.60	23710.60	23691.60	23710.60	74	0	50
2025.09.03	13:20:00	23711.60	23718.60	23706.60	23712.60	100	0	50
2025.09.03	13:25:00	23713.60	23714.60	23700.60	23706.60	104	0	50
2025.09.03	13:30:00	23705.60	23706.60	23695.60	23700.60	99	0	50
2025.09.03	13:35:00	23699.60	23701.60	23685.60	23692.60	121	0	50
2025.09.03	13:40:00	23693.60	23696.60	23687.60	23693.60	78	0	50
2025.09.03	13:45:00	23694.60	23697.60	23681.60	23681.60	80	0	50
2025.09.03	13:50:00	23680.60	23683.60	23673.60	23676.60	75	0	50
2025.09.03	13:55:00	23674.60	23676.60	23661.60	23663.60	104	0	50
2025.09.03	14:00:00	23664.60	23665.60	23651.60	23656.60	120	0	50
2025.09.03	14:05:00	23658.60	23677.60	23658.60	23671.60	103	0	50
2025.09.03	14:10:00	23670.60	23679.60	23670.60	23670.60	60	0	50
2025.09.03	14:15:00	23670.60	23682.60	23670.60	23680.60	72	0	50
2025.09.03	14:20:00	23681.60	23682.60	23669.60	23674.60	81	0	50
2025.09.03	14:25:00	23674.60	23677.60	23669.60	23673.60	67	0	50
2025.09.03	14:30:00	23673.60	23675.60	23656.60	23670.60	77	0	50
2025.09.03	14:35:00	23671.60	23671.60	23659.60	23663.60	55	0	50
2025.09.03	14:40:00	23664.60	23669.60	23645.60	23665.60	143	0	50
2025.09.03	14:45:00	23664.60	23672.60	23662.60	23671.60	108	0	50
2025.09.03	14:50:00	23672.60	23679.60	23664.60	23667.60	85	0	50
2025.09.03	14:55:00	23666.60	23672.60	23662.60	23665.60	108	0	50
2025.09.03	15:00:00	23666.60	23669.60	23651.60	23660.60	121	0	50
2025.09.03	15:05:00	23659.60	23666.60	23655.60	23666.60	88	0	50
2025.09.03	15:10:00	23665.60	23666.60	23655.60	23663.60	98	0	50
2025.09.03	15:15:00	23664.60	23666.60	23652.60	23658.60	102	0	50
2025.09.03	15:20:00	23660.60	23670.60	23651.60	23654.60	104	0	50
2025.09.03	15:25:00	23653.60	23670.60	23650.60	23659.60	87	0	50
2025.09.03	15:30:00	23660.60	23663.60	23641.60	23643.60	113	0	50
2025.09.03	15:35:00	23644.60	23650.60	23639.60	23640.60	107	0	50
2025.09.03	15:40:00	23639.60	23646.60	23636.60	23639.60	118	0	50
2025.09.03	15:45:00	23640.60	23640.60	23617.60	23623.60	138	0	50
2025.09.03	15:50:00	23622.60	23625.60	23601.60	23601.60	113	0	50
2025.09.03	15:55:00	23599.60	23605.60	23588.60	23591.60	129	0	50
2025.09.03	16:00:00	23591.60	23602.60	23582.60	23601.60	159	0	50
2025.09.03	16:05:00	23600.60	23613.60	23589.60	23590.60	133	0	50
2025.09.03	16:10:00	23590.60	23602.60	23589.60	23599.60	126	0	50
2025.09.03	16:15:00	23599.60	23604.60	23584.60	23584.60	144	0	50
2025.09.03	16:20:00	23585.60	23591.60	23579.60	23583.60	104	0	50
2025.09.03	16:25:00	23584.60	23601.60	23584.60	23601.60	100	0	50
2025.09.03	16:30:00	23602.60	23608.60	23594.60	23598.60	302	0	50
2025.09.03	16:35:00	23599.60	23608.60	23583.60	23584.60	308	0	50
2025.09.03	16:40:00	23586.60	23588.60	23563.60	23580.60	245	0	50
2025.09.03	16:45:00	23581.60	23590.60	23563.60	23582.60	310	0	50
2025.09.03	16:50:00	23583.60	23608.60	23571.60	23575.60	267	0	50
2025.09.03	16:55:00	23576.60	23578.60	23566.60	23577.60	194	0	50
2025.09.03	17:00:00	23577.60	23605.60	23556.30	23601.60	331	0	50
2025.09.03	17:05:00	23600.60	23609.60	23591.60	23598.60	273	0	50
2025.09.03	17:10:00	23599.60	23605.60	23555.60	23555.60	312	0	50
2025.09.03	17:15:00	23558.60	23598.60	23557.60	23596.60	212	0	50
2025.09.03	17:20:00	23597.60	23600.60	23581.60	23590.60	178	0	50
2025.09.03	17:25:00	23591.60	23606.60	23586.60	23587.60	169	0	50
2025.09.03	17:30:00	23588.60	23618.60	23584.60	23618.60	178	0	50
2025.09.03	17:35:00	23617.60	23617.60	23601.60	23606.60	171	0	50
2025.09.03	17:40:00	23607.60	23630.60	23607.60	23625.60	139	0	50
2025.09.03	17:45:00	23625.60	23642.60	23616.60	23635.60	198	0	50
2025.09.03	17:50:00	23636.60	23641.60	23613.60	23620.60	184	0	50
2025.09.03	17:55:00	23620.60	23626.60	23605.60	23606.60	153	0	50
2025.09.03	18:00:00	23605.60	23625.60	23598.60	23614.60	144	0	50
2025.09.03	18:05:00	23613.60	23634.60	23610.60	23632.60	146	0	50
2025.09.03	18:10:00	23633.60	23633.60	23613.60	23616.60	186	0	50
2025.09.03	18:15:00	23618.60	23627.60	23607.60	23626.60	176	0	50
2025.09.03	18:20:00	23627.60	23627.60	23617.60	23623.60	159	0	50
2025.09.03	18:25:00	23621.60	23623.60	23609.60	23611.60	231	0	50
2025.09.03	18:30:00	23610.60	23617.60	23587.60	23598.60	287	0	50
2025.09.03	18:35:00	23598.60	23601.60	23580.60	23597.60	222	0	50
2025.09.03	18:40:00	23598.60	23603.60	23592.60	23592.60	131	0	50
2025.09.03	18:45:00	23591.60	23593.60	23578.60	23589.60	175	0	50
2025.09.03	18:50:00	23588.60	23600.60	23587.60	23588.60	138	0	50
2025.09.03	18:55:00	23587.60	23591.60	23577.60	23580.60	88	0	50
2025.09.03	19:00:00	23580.60	23584.60	23560.60	23568.60	139	0	50
2025.09.03	19:05:00	23569.60	23579.60	23564.60	23576.60	148	0	50
2025.09.03	19:10:00	23577.60	23582.60	23568.60	23578.60	127	0	50
2025.09.03	19:15:00	23577.60	23590.60	23574.60	23590.60	108	0	50
2025.09.03	19:20:00	23589.60	23599.60	23582.60	23582.60	94	0	50
2025.09.03	19:25:00	23583.60	23591.60	23580.60	23584.60	106	0	50
2025.09.03	19:30:00	23585.60	23586.60	23581.60	23584.60	148	0	50
2025.09.03	19:35:00	23583.60	23587.60	23580.60	23580.60	88	0	50
2025.09.03	19:40:00	23579.60	23581.60	23570.60	23575.60	134	0	50
2025.09.03	19:45:00	23573.60	23576.60	23569.60	23570.60	111	0	50
2025.09.03	19:50:00	23570.60	23572.60	23565.60	23571.60	130	0	50
2025.09.03	19:55:00	23572.60	23582.60	23571.60	23576.60	108	0	50
2025.09.03	20:00:00	23577.60	23585.60	23574.60	23583.60	100	0	50
2025.09.03	20:05:00	23582.60	23587.60	23581.60	23584.60	62	0	50
2025.09.03	20:10:00	23585.60	23597.60	23585.60	23588.60	89	0	50
2025.09.03	20:15:00	23589.60	23596.60	23586.60	23589.60	61	0	50
2025.09.03	20:20:00	23590.60	23593.60	23587.60	23591.60	56	0	50
2025.09.03	20:25:00	23589.60	23589.60	23579.60	23586.60	77	0	50
2025.09.03	20:30:00	23585.60	23590.60	23581.60	23581.60	72	0	50
2025.09.03	20:35:00	23580.60	23582.60	23577.60	23577.60	69	0	50
2025.09.03	20:40:00	23578.60	23579.60	23558.60	23559.60	118	0	50
2025.09.03	20:45:00	23560.60	23564.60	23546.60	23560.60	188	0	50
2025.09.03	20:50:00	23560.60	23570.60	23558.60	23561.60	126	0	50
2025.09.03	20:55:00	23562.60	23563.60	23549.60	23555.60	116	0	50
2025.09.03	21:00:00	23554.60	23564.60	23549.60	23561.60	158	0	50
2025.09.03	21:05:00	23563.60	23567.60	23557.60	23564.60	125	0	50
2025.09.03	21:10:00	23562.60	23565.60	23558.60	23564.60	130	0	50
2025.09.03	21:15:00	23563.60	23567.60	23559.60	23564.60	129	0	50
2025.09.03	21:20:00	23565.60	23567.60	23558.60	23562.60	110	0	50
2025.09.03	21:25:00	23561.60	23570.60	23559.60	23565.60	103	0	50
2025.09.03	21:30:00	23564.60	23565.60	23556.60	23563.60	115	0	50
2025.09.03	21:35:00	23564.60	23565.60	23550.60	23551.60	96	0	50
2025.09.03	21:40:00	23550.60	23572.60	23550.60	23571.60	70	0	50
2025.09.03	21:45:00	23572.60	23573.60	23564.60	23567.60	73	0	50
2025.09.03	21:50:00	23568.60	23570.60	23562.60	23566.60	96	0	50
2025.09.03	21:55:00	23565.60	23568.60	23560.60	23563.60	103	0	50
2025.09.03	22:00:00	23562.60	23567.60	23553.60	23565.60	69	0	50
2025.09.03	22:05:00	23566.60	23570.60	23562.60	23564.60	70	0	50
2025.09.03	22:10:00	23562.60	23567.60	23559.60	23563.60	45	0	50
2025.09.03	22:15:00	23564.60	23572.60	23562.60	23572.60	56	0	50
2025.09.03	22:20:00	23570.60	23578.60	23569.60	23577.60	73	0	50
2025.09.03	22:25:00	23578.60	23581.60	23574.60	23576.60	49	0	50
2025.09.03	22:30:00	23575.60	23586.60	23575.60	23584.60	84	0	50
2025.09.03	22:35:00	23586.60	23589.60	23575.60	23578.60	77	0	50
2025.09.03	22:40:00	23577.60	23587.60	23574.60	23586.60	94	0	50
2025.09.03	22:45:00	23587.60	23591.60	23584.60	23586.60	76	0	50
2025.09.03	22:50:00	23587.60	23607.60	23587.60	23604.60	117	0	50
2025.09.03	22:55:00	23604.60	23613.60	23602.60	23609.85	157	0	50
2025.09.03	23:00:00	23607.95	23615.95	23603.95	23607.95	285	0	780
2025.09.03	23:05:00	23608.95	23609.95	23601.95	23605.95	116	0	780
2025.09.03	23:10:00	23604.95	23609.95	23603.95	23608.95	105	0	780
2025.09.03	23:15:00	23607.95	23608.95	23602.95	23604.95	73	0	780
2025.09.03	23:20:00	23604.95	23609.95	23604.95	23608.95	48	0	780
2025.09.03	23:25:00	23609.95	23612.95	23609.95	23610.95	28	0	780
2025.09.03	23:30:00	23611.95	23616.95	23610.95	23613.95	35	0	780
2025.09.03	23:35:00	23612.95	23612.95	23606.95	23606.95	31	0	780
2025.09.03	23:40:00	23605.95	23607.95	23604.95	23606.95	49	0	780
2025.09.03	23:45:00	23605.95	23609.95	23605.95	23607.95	33	0	780
2025.09.03	23:50:00	23607.95	23608.95	23603.95	23604.95	38	0	780
2025.09.03	23:55:00	23605.95	23609.95	23603.95	23606.95	42	0	780
2025.09.04	03:15:00	23634.65	23639.75	23622.35	23634.75	85	0	100
2025.09.04	03:20:00	23636.35	23646.35	23624.75	23625.75	82	0	180
2025.09.04	03:25:00	23623.75	23638.35	23619.35	23634.75	79	0	180
2025.09.04	03:30:00	23633.75	23643.75	23631.35	23643.75	61	0	180
2025.09.04	03:35:00	23642.75	23643.75	23638.75	23640.95	46	0	180
2025.09.04	03:40:00	23641.75	23643.75	23632.75	23633.75	51	0	180
2025.09.04	03:45:00	23632.75	23639.75	23627.95	23638.75	51	0	180
2025.09.04	03:50:00	23637.75	23644.75	23636.75	23644.75	47	0	180
